"B" "Temp" "a" "erg" "s" "s-erg*temp"
"0.48" "0.7" "0.0166666666666667" "3.91630954322773" "2.29792845979507" "-0.443488220464344"
"0.48" "0.7" "0.02" "3.52277383789621" "2.29795428733546" "-0.167987399191884"
"0.482" "0.7" "0.01" "5.51929558501497" "2.29707471963161" "-1.56643218987887"
"0.482" "0.7" "0.0133333333333333" "4.52230172462496" "2.29685159888505" "-0.86875960835242"
"0.482" "0.7" "0.0166666666666667" "3.92706819995772" "2.29682560058556" "-0.452122139384847"
"0.482" "0.7" "0.02" "3.53187004746688" "2.29684920456158" "-0.175459828665238"
"0.484" "0.7" "0.01" "5.53679852707775" "2.2959779436897" "-1.57978102526473"
"0.484" "0.7" "0.0133333333333333" "4.53557335138218" "2.295751531119" "-0.879149814848528"
"0.484" "0.7" "0.0166666666666667" "3.93783506385625" "2.29572301167149" "-0.460761533027885"
"0.484" "0.7" "0.02" "3.5409738917346" "2.29574440139247" "-0.182937322821752"
"0.486" "0.7" "0.01" "5.55432579502311" "2.29488137578039" "-1.59314668073579"
"0.486" "0.7" "0.0133333333333333" "4.54885586066186" "2.29465171668681" "-0.889547385776486"
"0.486" "0.7" "0.0166666666666667" "3.94861067114325" "2.29462068955813" "-0.469406780242147"
"0.486" "0.7" "0.02" "3.55008582642211" "2.29463987438011" "-0.190420204115364"
"0.488" "0.7" "0.01" "5.57188120360352" "2.29378498863163" "-1.60653185389083"
"0.488" "0.7" "0.0133333333333333" "4.56215021150352" "2.29355215195062" "-0.899952996101846"
"0.488" "0.7" "0.02" "3.55920636404378" "2.29353562009843" "-0.197908834732211"
"0.49" "0.7" "0.01" "5.58946867130574" "2.29268871855648" "-1.61993935135754"
"0.49" "0.7" "0.0133333333333333" "4.57545752768348" "2.29245283319723" "-0.910367436181206"
"0.49" "0.7" "0.02" "3.56833608433125" "2.29243163514288" "-0.205403623888996"
"0.492" "0.7" "0.01" "5.60708873625374" "2.29159237632644" "-1.63336973905118"
"0.492" "0.7" "0.0133333333333333" "4.58877913887783" "2.29135375655593" "-0.92079164065855"
"0.492" "0.7" "0.02" "3.57747564723864" "2.29132791613285" "-0.212905036934193"
"0.494" "0.7" "0.01" "5.62485310184721" "2.29049777162955" "-1.6468993996635"
"0.494" "0.7" "0.0133333333333333" "4.60211663470292" "2.29025491787322" "-0.931226726418826"
"0.494" "0.7" "0.02" "3.58662580932878" "2.2902244596978" "-0.220413606832339"
"0.496" "0.7" "0.01" "5.64266375983851" "2.28940238971162" "-1.66046224217534"
"0.496" "0.7" "0.0133333333333333" "4.61547193527701" "2.28915631242565" "-0.94167404226825"
"0.496" "0.7" "0.02" "3.59578744463251" "2.2891212624698" "-0.227929948772956"
"0.498" "0.7" "0.0133333333333333" "4.62884738040834" "2.28805793438336" "-0.952135231902476"
"0.498" "0.7" "0.02" "3.60496157147987" "2.28801832106643" "-0.23545477896948"
"0.5" "0.7" "0.0133333333333333" "4.64224582974534" "2.2869597755538" "-0.962612305267938"
"0.5" "0.7" "0.02" "3.61414938733413" "2.28691563206273" "-0.24298893907116"
"0.5" "0.705" "0.02" "3.62939293729498" "2.27092822210163" "-0.287793798691328"
